JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]

Loaded config from: /home/kraghavan/projects/ContLearn/kkt_run/kkt/../configs/mnist_condition2_heuristics.json
Problem type: classification
Dataset: mnist
Tasks: 10
AWB enabled: False

Output directory: /home/kraghavan/projects/ContLearn/kkt_run/kkt/results/mnist
Model path: /home/kraghavan/projects/ContLearn/kkt_run/kkt/results/mnist/model


############################################################
# Run 1 / 1
############################################################
Loading MNIST dataset

============================================================
Task 0
============================================================
Standard CL training (lr=0.000100, adaptive_lr_min=1.00e-06, loss_ratio=1.00)

  0%|          | 0/150 [00:00<?, ?it/s]
  1%|          | 1/150 [00:15<38:00, 15.31s/it]
 72%|███████▏  | 104/145 [07:51<03:10,  4.65s/it, CE=3.581826e-01 H=3.580849e-01 dV_dx=-8.782655e-05 dV_dθ=-9.853226e-06 ||∇||=6.872636e-01 | Tr=0.9983]
 72%|███████▏  | 105/145 [07:51<02:56,  4.42s/it, CE=3.581826e-01 H=3.580849e-01 dV_dx=-8.782655e-05 dV_dθ=-9.853226e-06 ||∇||=6.872636e-01 | Tr=0.9983]
 72%|███████▏  | 105/145 [07:55<02:56,  4.42s/it, CE=3.579677e-01 H=3.581267e-01 dV_dx=1.670799e-04 dV_dθ=-8.027741e-06 ||∇||=7.097542e-01 | Tr=0.9984] 
 73%|███████▎  | 106/145 [07:55<02:56,  4.53s/it, CE=3.579677e-01 H=3.581267e-01 dV_dx=1.670799e-04 dV_dθ=-8.027741e-06 ||∇||=7.097542e-01 | Tr=0.9984]
 73%|███████▎  | 106/145 [08:00<02:56,  4.53s/it, CE=3.577741e-01 H=3.577166e-01 dV_dx=-4.732609e-05 dV_dθ=-1.017925e-05 ||∇||=6.874091e-01 | Tr=0.9985]
 74%|███████▍  | 107/145 [08:00<02:52,  4.53s/it, CE=3.577741e-01 H=3.577166e-01 dV_dx=-4.732609e-05 dV_dθ=-1.017925e-05 ||∇||=6.874091e-01 | Tr=0.9985]
 74%|███████▍  | 107/145 [08:04<02:52,  4.53s/it, CE=3.575614e-01 H=3.575879e-01 dV_dx=3.514473e-05 dV_dθ=-8.674344e-06 ||∇||=7.121170e-01 | Tr=0.9985] 
 74%|███████▍  | 108/145 [08:04<02:44,  4.45s/it, CE=3.575614e-01 H=3.575879e-01 dV_dx=3.514473e-05 dV_dθ=-8.674344e-06 ||∇||=7.121170e-01 | Tr=0.9985]
 74%|███████▍  | 108/145 [08:09<02:44,  4.45s/it, CE=3.573678e-01 H=3.573506e-01 dV_dx=-9.151575e-06 dV_dθ=-8.095456e-06 ||∇||=6.983470e-01 | Tr=0.9985]
 75%|███████▌  | 109/145 [08:09<02:42,  4.50s/it, CE=3.573678e-01 H=3.573506e-01 dV_dx=-9.151575e-06 dV_dθ=-8.095456e-06 ||∇||=6.983470e-01 | Tr=0.9985]
 75%|███████▌  | 109/145 [08:13<02:42,  4.50s/it, CE=3.571657e-01 H=3.570157e-01 dV_dx=-1.410443e-04 dV_dθ=-8.937998e-06 ||∇||=6.973623e-01 | Tr=0.9985]
 76%|███████▌  | 110/145 [08:13<02:38,  4.52s/it, CE=3.571657e-01 H=3.570157e-01 dV_dx=-1.410443e-04 dV_dθ=-8.937998e-06 ||∇||=6.973623e-01 | Tr=0.9985]
 76%|███████▌  | 110/145 [08:18<02:38,  4.52s/it, CE=3.569600e-01 H=3.569533e-01 dV_dx=1.575865e-06 dV_dθ=-8.272190e-06 ||∇||=7.087505e-01 | Tr=0.9985] 
 77%|███████▋  | 111/145 [08:18<02:34,  4.54s/it, CE=3.569600e-01 H=3.569533e-01 dV_dx=1.575865e-06 dV_dθ=-8.272190e-06 ||∇||=7.087505e-01 | Tr=0.9985]
 77%|███████▋  | 111/145 [08:22<02:34,  4.54s/it, CE=3.567595e-01 H=3.567117e-01 dV_dx=-3.745467e-05 dV_dθ=-1.040363e-05 ||∇||=6.895764e-01 | Tr=0.9986]
 77%|███████▋  | 112/145 [08:22<02:24,  4.38s/it, CE=3.567595e-01 H=3.567117e-01 dV_dx=-3.745467e-05 dV_dθ=-1.040363e-05 ||∇||=6.895764e-01 | Tr=0.9986]
 77%|███████▋  | 112/145 [08:26<02:24,  4.38s/it, CE=3.565611e-01 H=3.566401e-01 dV_dx=8.808837e-05 dV_dθ=-9.142179e-06 ||∇||=7.136168e-01 | Tr=0.9986] 
 78%|███████▊  | 113/145 [08:26<02:19,  4.35s/it, CE=3.565611e-01 H=3.566401e-01 dV_dx=8.808837e-05 dV_dθ=-9.142179e-06 ||∇||=7.136168e-01 | Tr=0.9986]
 78%|███████▊  | 113/145 [08:31<02:19,  4.35s/it, CE=3.563661e-01 H=3.563583e-01 dV_dx=8.805907e-07 dV_dθ=-8.679258e-06 ||∇||=7.120702e-01 | Tr=0.9986]
 79%|███████▊  | 114/145 [08:31<02:14,  4.34s/it, CE=3.563661e-01 H=3.563583e-01 dV_dx=8.805907e-07 dV_dθ=-8.679258e-06 ||∇||=7.120702e-01 | Tr=0.9986]
 79%|███████▊  | 114/145 [08:35<02:14,  4.34s/it, CE=3.561623e-01 H=3.560248e-01 dV_dx=-1.284545e-04 dV_dθ=-8.970827e-06 ||∇||=6.986390e-01 | Tr=0.9987]
 79%|███████▉  | 115/145 [08:35<02:12,  4.42s/it, CE=3.561623e-01 H=3.560248e-01 dV_dx=-1.284545e-04 dV_dθ=-8.970827e-06 ||∇||=6.986390e-01 | Tr=0.9987]
 79%|███████▉  | 115/145 [08:40<02:12,  4.42s/it, CE=3.559672e-01 H=3.559686e-01 dV_dx=9.695814e-06 dV_dθ=-8.251781e-06 ||∇||=7.092200e-01 | Tr=0.9987] 
 80%|████████  | 116/145 [08:40<02:08,  4.43s/it, CE=3.559672e-01 H=3.559686e-01 dV_dx=9.695814e-06 dV_dθ=-8.251781e-06 ||∇||=7.092200e-01 | Tr=0.9987]
 80%|████████  | 116/145 [08:44<02:08,  4.43s/it, CE=3.557787e-01 H=3.556707e-01 dV_dx=-9.849933e-05 dV_dθ=-9.557030e-06 ||∇||=6.872588e-01 | Tr=0.9988]
 81%|████████  | 117/145 [08:44<02:00,  4.29s/it, CE=3.557787e-01 H=3.556707e-01 dV_dx=-9.849933e-05 dV_dθ=-9.557030e-06 ||∇||=6.872588e-01 | Tr=0.9988]
 81%|████████  | 117/145 [08:48<02:00,  4.29s/it, CE=3.555799e-01 H=3.554384e-01 dV_dx=-1.323868e-04 dV_dθ=-9.067628e-06 ||∇||=6.989572e-01 | Tr=0.9988]
 81%|████████▏ | 118/145 [08:48<01:57,  4.35s/it, CE=3.555799e-01 H=3.554384e-01 dV_dx=-1.323868e-04 dV_dθ=-9.067628e-06 ||∇||=6.989572e-01 | Tr=0.9988]
 81%|████████▏ | 118/145 [08:53<01:57,  4.35s/it, CE=3.553814e-01 H=3.554249e-01 dV_dx=5.145902e-05 dV_dθ=-8.030312e-06 ||∇||=7.099748e-01 | Tr=0.9988] 
 82%|████████▏ | 119/145 [08:53<01:57,  4.51s/it, CE=3.553814e-01 H=3.554249e-01 dV_dx=5.145902e-05 dV_dθ=-8.030312e-06 ||∇||=7.099748e-01 | Tr=0.9988]
 82%|████████▏ | 119/145 [08:57<01:57,  4.51s/it, CE=3.551773e-01 H=3.551241e-01 dV_dx=-4.297930e-05 dV_dθ=-1.028866e-05 ||∇||=6.893781e-01 | Tr=0.9989]
 83%|████████▎ | 120/145 [08:57<01:50,  4.43s/it, CE=3.551773e-01 H=3.551241e-01 dV_dx=-4.297930e-05 dV_dθ=-1.028866e-05 ||∇||=6.893781e-01 | Tr=0.9989]
 83%|████████▎ | 120/145 [09:02<01:50,  4.43s/it, CE=3.550038e-01 H=3.547449e-01 dV_dx=-2.504696e-04 dV_dθ=-8.409515e-06 ||∇||=7.130765e-01 | Tr=0.9990]
 83%|████████▎ | 121/145 [09:02<01:45,  4.41s/it, CE=3.550038e-01 H=3.547449e-01 dV_dx=-2.504696e-04 dV_dθ=-8.409515e-06 ||∇||=7.130765e-01 | Tr=0.9990]
 83%|████████▎ | 121/145 [09:06<01:45,  4.41s/it, CE=3.547959e-01 H=3.546371e-01 dV_dx=-1.501285e-04 dV_dθ=-8.663228e-06 ||∇||=6.972953e-01 | Tr=0.9990]
 84%|████████▍ | 122/145 [09:06<01:43,  4.48s/it, CE=3.547959e-01 H=3.546371e-01 dV_dx=-1.501285e-04 dV_dθ=-8.663228e-06 ||∇||=6.972953e-01 | Tr=0.9990]
 84%|████████▍ | 122/145 [09:11<01:43,  4.48s/it, CE=3.546045e-01 H=3.548032e-01 dV_dx=2.089076e-04 dV_dθ=-1.013098e-05 ||∇||=6.912334e-01 | Tr=0.9990] 
 85%|████████▍ | 123/145 [09:11<01:38,  4.50s/it, CE=3.546045e-01 H=3.548032e-01 dV_dx=2.089076e-04 dV_dθ=-1.013098e-05 ||∇||=6.912334e-01 | Tr=0.9990]
 85%|████████▍ | 123/145 [09:15<01:38,  4.50s/it, CE=3.544000e-01 H=3.543526e-01 dV_dx=-3.762286e-05 dV_dθ=-9.691180e-06 ||∇||=7.154385e-01 | Tr=0.9991]
 86%|████████▌ | 124/145 [09:15<01:32,  4.41s/it, CE=3.544000e-01 H=3.543526e-01 dV_dx=-3.762286e-05 dV_dθ=-9.691180e-06 ||∇||=7.154385e-01 | Tr=0.9991]
 86%|████████▌ | 124/145 [09:19<01:32,  4.41s/it, CE=3.542117e-01 H=3.542946e-01 dV_dx=9.175584e-05 dV_dθ=-8.911555e-06 ||∇||=7.133478e-01 | Tr=0.9991] 
 86%|████████▌ | 125/145 [09:19<01:27,  4.38s/it, CE=3.542117e-01 H=3.542946e-01 dV_dx=9.175584e-05 dV_dθ=-8.911555e-06 ||∇||=7.133478e-01 | Tr=0.9991]
 86%|████████▌ | 125/145 [09:24<01:27,  4.38s/it, CE=3.540081e-01 H=3.540626e-01 dV_dx=6.219152e-05 dV_dθ=-7.716538e-06 ||∇||=6.986161e-01 | Tr=0.9991]
 87%|████████▋ | 126/145 [09:24<01:25,  4.49s/it, CE=3.540081e-01 H=3.540626e-01 dV_dx=6.219152e-05 dV_dθ=-7.716538e-06 ||∇||=6.986161e-01 | Tr=0.9991]
 87%|████████▋ | 126/145 [09:29<01:25,  4.49s/it, CE=3.538264e-01 H=3.536346e-01 dV_dx=-1.816458e-04 dV_dθ=-1.023088e-05 ||∇||=6.931191e-01 | Tr=0.9991]
 88%|████████▊ | 127/145 [09:29<01:21,  4.50s/it, CE=3.538264e-01 H=3.536346e-01 dV_dx=-1.816458e-04 dV_dθ=-1.023088e-05 ||∇||=6.931191e-01 | Tr=0.9991]
 88%|████████▊ | 127/145 [09:33<01:21,  4.50s/it, CE=3.536421e-01 H=3.536999e-01 dV_dx=6.769837e-05 dV_dθ=-9.869745e-06 ||∇||=7.158693e-01 | Tr=0.9991] 
 88%|████████▊ | 128/145 [09:33<01:16,  4.52s/it, CE=3.536421e-01 H=3.536999e-01 dV_dx=6.769837e-05 dV_dθ=-9.869745e-06 ||∇||=7.158693e-01 | Tr=0.9991]
 88%|████████▊ | 128/145 [09:37<01:16,  4.52s/it, CE=3.534486e-01 H=3.533894e-01 dV_dx=-5.019006e-05 dV_dθ=-9.060921e-06 ||∇||=7.141405e-01 | Tr=0.9992]
 89%|████████▉ | 129/145 [09:37<01:09,  4.34s/it, CE=3.534486e-01 H=3.533894e-01 dV_dx=-5.019006e-05 dV_dθ=-9.060921e-06 ||∇||=7.141405e-01 | Tr=0.9992]
 89%|████████▉ | 129/145 [09:42<01:09,  4.34s/it, CE=3.532565e-01 H=3.532429e-01 dV_dx=-5.404898e-06 dV_dθ=-8.237785e-06 ||∇||=6.988181e-01 | Tr=0.9992]
 90%|████████▉ | 130/145 [09:42<01:06,  4.43s/it, CE=3.532565e-01 H=3.532429e-01 dV_dx=-5.404898e-06 dV_dθ=-8.237785e-06 ||∇||=6.988181e-01 | Tr=0.9992]
 90%|████████▉ | 130/145 [09:46<01:06,  4.43s/it, CE=3.530487e-01 H=3.532342e-01 dV_dx=1.958965e-04 dV_dθ=-1.036504e-05 ||∇||=6.915392e-01 | Tr=0.9992] 
 90%|█████████ | 131/145 [09:46<01:03,  4.55s/it, CE=3.530487e-01 H=3.532342e-01 dV_dx=1.958965e-04 dV_dθ=-1.036504e-05 ||∇||=6.915392e-01 | Tr=0.9992]
 90%|█████████ | 131/145 [09:51<01:03,  4.55s/it, CE=3.528843e-01 H=3.528623e-01 dV_dx=-1.294028e-05 dV_dθ=-9.091760e-06 ||∇||=7.145858e-01 | Tr=0.9993]
 91%|█████████ | 132/145 [09:51<01:00,  4.64s/it, CE=3.528843e-01 H=3.528623e-01 dV_dx=-1.294028e-05 dV_dθ=-9.091760e-06 ||∇||=7.145858e-01 | Tr=0.9993]
 91%|█████████ | 132/145 [09:56<01:00,  4.64s/it, CE=3.526833e-01 H=3.524968e-01 dV_dx=-1.783610e-04 dV_dθ=-8.206206e-06 ||∇||=7.052264e-01 | Tr=0.9993]
 92%|█████████▏| 133/145 [09:56<00:54,  4.51s/it, CE=3.526833e-01 H=3.524968e-01 dV_dx=-1.783610e-04 dV_dθ=-8.206206e-06 ||∇||=7.052264e-01 | Tr=0.9993]
 92%|█████████▏| 133/145 [10:00<00:54,  4.51s/it, CE=3.524951e-01 H=3.525649e-01 dV_dx=8.022092e-05 dV_dθ=-1.042894e-05 ||∇||=6.932913e-01 | Tr=0.9994] 
 92%|█████████▏| 134/145 [10:00<00:48,  4.40s/it, CE=3.524951e-01 H=3.525649e-01 dV_dx=8.022092e-05 dV_dθ=-1.042894e-05 ||∇||=6.932913e-01 | Tr=0.9994]
 92%|█████████▏| 134/145 [10:04<00:48,  4.40s/it, CE=3.523119e-01 H=3.522961e-01 dV_dx=-5.827329e-06 dV_dθ=-9.951067e-06 ||∇||=7.162327e-01 | Tr=0.9994]
 93%|█████████▎| 135/145 [10:04<00:44,  4.46s/it, CE=3.523119e-01 H=3.522961e-01 dV_dx=-5.827329e-06 dV_dθ=-9.951067e-06 ||∇||=7.162327e-01 | Tr=0.9994]
 93%|█████████▎| 135/145 [10:08<00:44,  4.46s/it, CE=3.521224e-01 H=3.521389e-01 dV_dx=2.536767e-05 dV_dθ=-8.877718e-06 ||∇||=7.130998e-01 | Tr=0.9994] 
 94%|█████████▍| 136/145 [10:08<00:39,  4.37s/it, CE=3.521224e-01 H=3.521389e-01 dV_dx=2.536767e-05 dV_dθ=-8.877718e-06 ||∇||=7.130998e-01 | Tr=0.9994]
 94%|█████████▍| 136/145 [10:14<00:39,  4.37s/it, CE=3.519324e-01 H=3.519638e-01 dV_dx=4.116415e-05 dV_dθ=-9.816723e-06 ||∇||=6.916470e-01 | Tr=0.9995]
 94%|█████████▍| 137/145 [10:14<00:36,  4.58s/it, CE=3.519324e-01 H=3.519638e-01 dV_dx=4.116415e-05 dV_dθ=-9.816723e-06 ||∇||=6.916470e-01 | Tr=0.9995]
 94%|█████████▍| 137/145 [10:18<00:36,  4.58s/it, CE=3.517484e-01 H=3.517870e-01 dV_dx=4.701470e-05 dV_dθ=-8.481968e-06 ||∇||=7.129524e-01 | Tr=0.9995]
 95%|█████████▌| 138/145 [10:18<00:32,  4.59s/it, CE=3.517484e-01 H=3.517870e-01 dV_dx=4.701470e-05 dV_dθ=-8.481968e-06 ||∇||=7.129524e-01 | Tr=0.9995]
 95%|█████████▌| 138/145 [10:23<00:32,  4.59s/it, CE=3.515672e-01 H=3.516232e-01 dV_dx=6.585180e-05 dV_dθ=-9.882129e-06 ||∇||=6.940847e-01 | Tr=0.9995]
 96%|█████████▌| 139/145 [10:23<00:27,  4.57s/it, CE=3.515672e-01 H=3.516232e-01 dV_dx=6.585180e-05 dV_dθ=-9.882129e-06 ||∇||=6.940847e-01 | Tr=0.9995]
 96%|█████████▌| 139/145 [10:27<00:27,  4.57s/it, CE=3.513765e-01 H=3.515835e-01 dV_dx=2.154055e-04 dV_dθ=-8.499870e-06 ||∇||=7.128877e-01 | Tr=0.9995]
 97%|█████████▋| 140/145 [10:27<00:22,  4.46s/it, CE=3.513765e-01 H=3.515835e-01 dV_dx=2.154055e-04 dV_dθ=-8.499870e-06 ||∇||=7.128877e-01 | Tr=0.9995]
 97%|█████████▋| 140/145 [10:32<00:22,  4.46s/it, CE=3.511924e-01 H=3.510650e-01 dV_dx=-1.174240e-04 dV_dθ=-1.002703e-05 ||∇||=6.923872e-01 | Tr=0.9995]
 97%|█████████▋| 141/145 [10:32<00:18,  4.52s/it, CE=3.511924e-01 H=3.510650e-01 dV_dx=-1.174240e-04 dV_dθ=-1.002703e-05 ||∇||=6.923872e-01 | Tr=0.9995]
 97%|█████████▋| 141/145 [10:36<00:18,  4.52s/it, CE=3.510053e-01 H=3.506251e-01 dV_dx=-3.715569e-04 dV_dθ=-8.665635e-06 ||∇||=7.146302e-01 | Tr=0.9995]
 98%|█████████▊| 142/145 [10:36<00:13,  4.51s/it, CE=3.510053e-01 H=3.506251e-01 dV_dx=-3.715569e-04 dV_dθ=-8.665635e-06 ||∇||=7.146302e-01 | Tr=0.9995]
 98%|█████████▊| 142/145 [10:40<00:13,  4.51s/it, CE=3.508244e-01 H=3.507064e-01 dV_dx=-1.098016e-04 dV_dθ=-8.210317e-06 ||∇||=7.015294e-01 | Tr=0.9995]
 99%|█████████▊| 143/145 [10:40<00:08,  4.49s/it, CE=3.508244e-01 H=3.507064e-01 dV_dx=-1.098016e-04 dV_dθ=-8.210317e-06 ||∇||=7.015294e-01 | Tr=0.9995]
 99%|█████████▊| 143/145 [10:45<00:08,  4.49s/it, CE=3.506368e-01 H=3.507816e-01 dV_dx=1.555611e-04 dV_dθ=-1.079384e-05 ||∇||=6.953374e-01 | Tr=0.9996] 
 99%|█████████▉| 144/145 [10:45<00:04,  4.61s/it, CE=3.506368e-01 H=3.507816e-01 dV_dx=1.555611e-04 dV_dθ=-1.079384e-05 ||∇||=6.953374e-01 | Tr=0.9996]
 99%|█████████▉| 144/145 [10:52<00:04,  4.61s/it, CE=3.504448e-01 H=3.504791e-01 dV_dx=4.268282e-05 dV_dθ=-8.425725e-06 ||∇||=7.153300e-01 | Tr=0.9996 Te/Cur=0.9916 Te/Exp=0.8463]
100%|██████████| 145/145 [10:52<00:00,  5.21s/it, CE=3.504448e-01 H=3.504791e-01 dV_dx=4.268282e-05 dV_dθ=-8.425725e-06 ||∇||=7.153300e-01 | Tr=0.9996 Te/Cur=0.9916 Te/Exp=0.8463]
100%|██████████| 145/145 [10:52<00:00,  4.50s/it, CE=3.504448e-01 H=3.504791e-01 dV_dx=4.268282e-05 dV_dθ=-8.425725e-06 ||∇||=7.153300e-01 | Tr=0.9996 Te/Cur=0.9916 Te/Exp=0.8463]

  Evaluating on all tasks 0..4 for CL metrics...
    Task 0: 0.3324
    Task 1: 0.1854
    Task 2: 0.8279
    Task 3: 0.9228
    Task 4: 0.9749

============================================================
Task 5
============================================================
Initial loss on new task: 0.2673, previous: 0.3504, ratio: 0.76
Standard CL training (lr=0.000042, adaptive_lr_min=1.00e-06, loss_ratio=0.76)
  Warmup phase: 5 epochs at lr=4.19e-06
    Using new task samples only (no experience replay)
    Grad weights: [1.0, 0.0, 0.0]

  0%|          | 0/5 [00:00<?, ?it/s]
 20%|██        | 1/5 [00:07<00:30,  7.57s/it]
 20%|██        | 1/5 [00:12<00:30,  7.57s/it, CE=2.192851e-01 H=2.179052e-01 dV_dx=1.046833e-06 dV_dθ=-1.380928e-03 ||∇||=2.302017e+00 | Tr=0.9622]
 40%|████      | 2/5 [00:12<00:17,  5.83s/it, CE=2.192851e-01 H=2.179052e-01 dV_dx=1.046833e-06 dV_dθ=-1.380928e-03 ||∇||=2.302017e+00 | Tr=0.9622]
 40%|████      | 2/5 [00:16<00:17,  5.83s/it, CE=2.110274e-01 H=2.098098e-01 dV_dx=-1.826015e-06 dV_dθ=-1.215685e-03 ||∇||=2.249521e+00 | Tr=0.9628]
 60%|██████    | 3/5 [00:16<00:10,  5.30s/it, CE=2.110274e-01 H=2.098098e-01 dV_dx=-1.826015e-06 dV_dθ=-1.215685e-03 ||∇||=2.249521e+00 | Tr=0.9628]
 60%|██████    | 3/5 [00:21<00:10,  5.30s/it, CE=2.040125e-01 H=2.029363e-01 dV_dx=1.839626e-05 dV_dθ=-1.094554e-03 ||∇||=2.207864e+00 | Tr=0.9638] 
 80%|████████  | 4/5 [00:21<00:04,  4.91s/it, CE=2.040125e-01 H=2.029363e-01 dV_dx=1.839626e-05 dV_dθ=-1.094554e-03 ||∇||=2.207864e+00 | Tr=0.9638]
 80%|████████  | 4/5 [00:27<00:04,  4.91s/it, CE=1.978446e-01 H=1.968459e-01 dV_dx=-5.681209e-06 dV_dθ=-9.931155e-04 ||∇||=2.171117e+00 | Tr=0.9644 Te/Cur=0.9637 Te/Exp=0.8703]
100%|██████████| 5/5 [00:27<00:00,  5.38s/it, CE=1.978446e-01 H=1.968459e-01 dV_dx=-5.681209e-06 dV_dθ=-9.931155e-04 ||∇||=2.171117e+00 | Tr=0.9644 Te/Cur=0.9637 Te/Exp=0.8703]
100%|██████████| 5/5 [00:27<00:00,  5.47s/it, CE=1.978446e-01 H=1.968459e-01 dV_dx=-5.681209e-06 dV_dθ=-9.931155e-04 ||∇||=2.171117e+00 | Tr=0.9644 Te/Cur=0.9637 Te/Exp=0.8703]
  Main phase: 145 epochs at lr=4.19e-05
    Using experience replay
    Adaptive grad weights: [0.30, 0.60, 0.10] (current, experience, regularization)

  0%|          | 0/145 [00:00<?, ?it/s]
  1%|          | 1/145 [00:11<27:10, 11.32s/it]
  1%|          | 1/145 [00:15<27:10, 11.32s/it, CE=3.355219e-01 H=3.356354e-01 dV_dx=1.144516e-04 dV_dθ=-9.771567e-07 ||∇||=1.008236e+00 | Tr=0.9696]
  1%|▏         | 2/145 [00:15<17:16,  7.25s/it, CE=3.355219e-01 H=3.356354e-01 dV_dx=1.144516e-04 dV_dθ=-9.771567e-07 ||∇||=1.008236e+00 | Tr=0.9696]
  1%|▏         | 2/145 [00:20<17:16,  7.25s/it, CE=3.331182e-01 H=3.332681e-01 dV_dx=1.750275e-04 dV_dθ=-2.512087e-05 ||∇||=9.744364e-01 | Tr=0.9718]
  2%|▏         | 3/145 [00:20<14:08,  5.97s/it, CE=3.331182e-01 H=3.332681e-01 dV_dx=1.750275e-04 dV_dθ=-2.512087e-05 ||∇||=9.744364e-01 | Tr=0.9718]
  2%|▏         | 3/145 [00:24<14:08,  5.97s/it, CE=3.313047e-01 H=3.312936e-01 dV_dx=2.771866e-05 dV_dθ=-3.885879e-05 ||∇||=9.490285e-01 | Tr=0.9737]
  3%|▎         | 4/145 [00:24<12:54,  5.49s/it, CE=3.313047e-01 H=3.312936e-01 dV_dx=2.771866e-05 dV_dθ=-3.885879e-05 ||∇||=9.490285e-01 | Tr=0.9737]
  3%|▎         | 4/145 [00:29<12:54,  5.49s/it, CE=3.297608e-01 H=3.299799e-01 dV_dx=2.486943e-04 dV_dθ=-2.963896e-05 ||∇||=9.346579e-01 | Tr=0.9753]
  3%|▎         | 5/145 [00:29<12:26,  5.33s/it, CE=3.297608e-01 H=3.299799e-01 dV_dx=2.486943e-04 dV_dθ=-2.963896e-05 ||∇||=9.346579e-01 | Tr=0.9753]
  3%|▎         | 5/145 [00:34<12:26,  5.33s/it, CE=3.284208e-01 H=3.285116e-01 dV_dx=1.269283e-04 dV_dθ=-3.618516e-05 ||∇||=9.381385e-01 | Tr=0.9766]
  4%|▍         | 6/145 [00:34<11:30,  4.96s/it, CE=3.284208e-01 H=3.285116e-01 dV_dx=1.269283e-04 dV_dθ=-3.618516e-05 ||∇||=9.381385e-01 | Tr=0.9766]
  4%|▍         | 6/145 [00:39<11:30,  4.96s/it, CE=3.272024e-01 H=3.273198e-01 dV_dx=1.426973e-04 dV_dθ=-2.532441e-05 ||∇||=9.206392e-01 | Tr=0.9776]
  5%|▍         | 7/145 [00:39<11:35,  5.04s/it, CE=3.272024e-01 H=3.273198e-01 dV_dx=1.426973e-04 dV_dθ=-2.532441e-05 ||∇||=9.206392e-01 | Tr=0.9776]
  5%|▍         | 7/145 [00:44<11:35,  5.04s/it, CE=3.261255e-01 H=3.260805e-01 dV_dx=-2.939720e-05 dV_dθ=-1.561437e-05 ||∇||=9.057933e-01 | Tr=0.9788]
  6%|▌         | 8/145 [00:44<11:18,  4.95s/it, CE=3.261255e-01 H=3.260805e-01 dV_dx=-2.939720e-05 dV_dθ=-1.561437e-05 ||∇||=9.057933e-01 | Tr=0.9788]
  6%|▌         | 8/145 [00:48<11:18,  4.95s/it, CE=3.251397e-01 H=3.253960e-01 dV_dx=2.673443e-04 dV_dθ=-1.107018e-05 ||∇||=8.916133e-01 | Tr=0.9799] 
  6%|▌         | 9/145 [00:48<10:45,  4.75s/it, CE=3.251397e-01 H=3.253960e-01 dV_dx=2.673443e-04 dV_dθ=-1.107018e-05 ||∇||=8.916133e-01 | Tr=0.9799]
  6%|▌         | 9/145 [00:53<10:45,  4.75s/it, CE=3.242500e-01 H=3.245040e-01 dV_dx=2.669456e-04 dV_dθ=-1.292888e-05 ||∇||=8.714597e-01 | Tr=0.9806]
  7%|▋         | 10/145 [00:53<10:31,  4.68s/it, CE=3.242500e-01 H=3.245040e-01 dV_dx=2.669456e-04 dV_dθ=-1.292888e-05 ||∇||=8.714597e-01 | Tr=0.9806]
  7%|▋         | 10/145 [00:56<10:31,  4.68s/it, CE=3.234331e-01 H=3.233627e-01 dV_dx=-6.156351e-05 dV_dθ=-8.865362e-06 ||∇||=8.447061e-01 | Tr=0.9813]
  8%|▊         | 11/145 [00:56<09:57,  4.46s/it, CE=3.234331e-01 H=3.233627e-01 dV_dx=-6.156351e-05 dV_dθ=-8.865362e-06 ||∇||=8.447061e-01 | Tr=0.9813]
  8%|▊         | 11/145 [01:00<09:57,  4.46s/it, CE=3.226804e-01 H=3.227780e-01 dV_dx=9.688297e-05 dV_dθ=6.767658e-07 ||∇||=8.564087e-01 | Tr=0.9819]  
  8%|▊         | 12/145 [01:00<09:28,  4.28s/it, CE=3.226804e-01 H=3.227780e-01 dV_dx=9.688297e-05 dV_dθ=6.767658e-07 ||∇||=8.564087e-01 | Tr=0.9819]
  8%|▊         | 12/145 [01:05<09:28,  4.28s/it, CE=3.219750e-01 H=3.218825e-01 dV_dx=-9.766163e-05 dV_dθ=5.211911e-06 ||∇||=8.465259e-01 | Tr=0.9826]
  9%|▉         | 13/145 [01:05<09:32,  4.33s/it, CE=3.219750e-01 H=3.218825e-01 dV_dx=-9.766163e-05 dV_dθ=5.211911e-06 ||∇||=8.465259e-01 | Tr=0.9826]
  9%|▉         | 13/145 [01:09<09:32,  4.33s/it, CE=3.212966e-01 H=3.211860e-01 dV_dx=-1.140111e-04 dV_dθ=3.435784e-06 ||∇||=8.294132e-01 | Tr=0.9834]
 10%|▉         | 14/145 [01:09<09:38,  4.42s/it, CE=3.212966e-01 H=3.211860e-01 dV_dx=-1.140111e-04 dV_dθ=3.435784e-06 ||∇||=8.294132e-01 | Tr=0.9834]
 10%|▉         | 14/145 [01:14<09:38,  4.42s/it, CE=3.206560e-01 H=3.206386e-01 dV_dx=-7.604994e-06 dV_dθ=-9.803666e-06 ||∇||=8.035842e-01 | Tr=0.9840]
 10%|█         | 15/145 [01:14<09:37,  4.44s/it, CE=3.206560e-01 H=3.206386e-01 dV_dx=-7.604994e-06 dV_dθ=-9.803666e-06 ||∇||=8.035842e-01 | Tr=0.9840]
 10%|█         | 15/145 [01:18<09:37,  4.44s/it, CE=3.200427e-01 H=3.200408e-01 dV_dx=2.857156e-06 dV_dθ=-4.692003e-06 ||∇||=8.056760e-01 | Tr=0.9845] 
