JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]

Loaded config from: runs__/configs/mnist_condition4_awb_full.json
Problem type: classification
Dataset: mnist
Tasks: 10
AWB enabled: True


############################################################
# Run 1 / 1
############################################################
Loading MNIST dataset

============================================================
Task 0
============================================================
Standard CL training (lr=0.000100, adaptive_lr_min=1.00e-06, loss_ratio=1.00)
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/150 [00:00<?, ?it/s]
  1%|          | 1/150 [00:18<45:18, 18.25s/it]
 80%|████████  | 8/10 [00:02<00:00,  5.88it/s, CE=1.904178e+00 H=1.902966e+00 dV_dx=-1.696750e-05 dV_dθ=-1.194506e-03 ||∇||=7.665385e-01 | Tr=0.5065]
 80%|████████  | 8/10 [00:02<00:00,  5.88it/s, CE=1.843025e+00 H=1.841719e+00 dV_dx=3.508728e-06 dV_dθ=-1.309522e-03 ||∇||=8.091372e-01 | Tr=0.5272] 
 90%|█████████ | 9/10 [00:02<00:00,  6.24it/s, CE=1.843025e+00 H=1.841719e+00 dV_dx=3.508728e-06 dV_dθ=-1.309522e-03 ||∇||=8.091372e-01 | Tr=0.5272]
 90%|█████████ | 9/10 [00:02<00:00,  6.24it/s, CE=1.783043e+00 H=1.781666e+00 dV_dx=-1.819850e-05 dV_dθ=-1.358892e-03 ||∇||=8.433958e-01 | Tr=0.5476 Te/Cur=0.5459 Te/Exp=0.5058]
100%|██████████| 10/10 [00:02<00:00,  3.58it/s, CE=1.783043e+00 H=1.781666e+00 dV_dx=-1.819850e-05 dV_dθ=-1.358892e-03 ||∇||=8.433958e-01 | Tr=0.5476 Te/Cur=0.5459 Te/Exp=0.5058]
100%|██████████| 10/10 [00:02<00:00,  3.36it/s, CE=1.783043e+00 H=1.781666e+00 dV_dx=-1.819850e-05 dV_dθ=-1.358892e-03 ||∇||=8.433958e-01 | Tr=0.5476 Te/Cur=0.5459 Te/Exp=0.5058]
[DEBUG] Using PrefetchDataLoader path (use_prefetch=True)
[DEBUG] First train batch device: cuda:0
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/10 [00:00<?, ?it/s]
 10%|█         | 1/10 [00:04<00:36,  4.04s/it]
 10%|█         | 1/10 [00:04<00:36,  4.04s/it, CE=2.261579e+00 H=2.261360e+00 dV_dx=4.097935e-06 dV_dθ=-2.230532e-04 ||∇||=4.182029e-01 | Tr=0.1978]
 20%|██        | 2/10 [00:04<00:13,  1.75s/it, CE=2.261579e+00 H=2.261360e+00 dV_dx=4.097935e-06 dV_dθ=-2.230532e-04 ||∇||=4.182029e-01 | Tr=0.1978]
 20%|██        | 2/10 [00:04<00:13,  1.75s/it, CE=2.206464e+00 H=2.206208e+00 dV_dx=3.734608e-06 dV_dθ=-2.604317e-04 ||∇||=4.311013e-01 | Tr=0.3560]
 30%|███       | 3/10 [00:04<00:07,  1.02s/it, CE=2.206464e+00 H=2.206208e+00 dV_dx=3.734608e-06 dV_dθ=-2.604317e-04 ||∇||=4.311013e-01 | Tr=0.3560]
 30%|███       | 3/10 [00:04<00:07,  1.02s/it, CE=2.151779e+00 H=2.151362e+00 dV_dx=-1.091566e-05 dV_dθ=-4.055308e-04 ||∇||=4.916018e-01 | Tr=0.4303]
 40%|████      | 4/10 [00:04<00:04,  1.49it/s, CE=2.151779e+00 H=2.151362e+00 dV_dx=-1.091566e-05 dV_dθ=-4.055308e-04 ||∇||=4.916018e-01 | Tr=0.4303]
 40%|████      | 4/10 [00:04<00:04,  1.49it/s, CE=2.095722e+00 H=2.095141e+00 dV_dx=-3.331155e-06 dV_dθ=-5.781955e-04 ||∇||=5.675694e-01 | Tr=0.4828]
 50%|█████     | 5/10 [00:04<00:02,  2.06it/s, CE=2.095722e+00 H=2.095141e+00 dV_dx=-3.331155e-06 dV_dθ=-5.781955e-04 ||∇||=5.675694e-01 | Tr=0.4828]
 50%|█████     | 5/10 [00:04<00:02,  2.06it/s, CE=2.037349e+00 H=2.036587e+00 dV_dx=9.851626e-06 dV_dθ=-7.721215e-04 ||∇||=6.448003e-01 | Tr=0.5042] 
 60%|██████    | 6/10 [00:04<00:01,  2.71it/s, CE=2.037349e+00 H=2.036587e+00 dV_dx=9.851626e-06 dV_dθ=-7.721215e-04 ||∇||=6.448003e-01 | Tr=0.5042]
 60%|██████    | 6/10 [00:04<00:01,  2.71it/s, CE=1.976444e+00 H=1.975507e+00 dV_dx=1.107593e-06 dV_dθ=-9.383474e-04 ||∇||=7.044699e-01 | Tr=0.5067]
 70%|███████   | 7/10 [00:04<00:00,  3.39it/s, CE=1.976444e+00 H=1.975507e+00 dV_dx=1.107593e-06 dV_dθ=-9.383474e-04 ||∇||=7.044699e-01 | Tr=0.5067]
 70%|███████   | 7/10 [00:05<00:00,  3.39it/s, CE=1.915337e+00 H=1.914242e+00 dV_dx=-1.730163e-05 dV_dθ=-1.077849e-03 ||∇||=7.588538e-01 | Tr=0.5242]
 80%|████████  | 8/10 [00:05<00:00,  4.06it/s, CE=1.915337e+00 H=1.914242e+00 dV_dx=-1.730163e-05 dV_dθ=-1.077849e-03 ||∇||=7.588538e-01 | Tr=0.5242]
 80%|████████  | 8/10 [00:05<00:00,  4.06it/s, CE=1.854506e+00 H=1.853333e+00 dV_dx=1.498876e-05 dV_dθ=-1.187798e-03 ||∇||=8.065435e-01 | Tr=0.5297] 
 90%|█████████ | 9/10 [00:05<00:00,  4.72it/s, CE=1.854506e+00 H=1.853333e+00 dV_dx=1.498876e-05 dV_dθ=-1.187798e-03 ||∇||=8.065435e-01 | Tr=0.5297]
 90%|█████████ | 9/10 [00:05<00:00,  4.72it/s, CE=1.795021e+00 H=1.793767e+00 dV_dx=-4.547715e-06 dV_dθ=-1.248671e-03 ||∇||=8.426382e-01 | Tr=0.5457 Te/Cur=0.5384 Te/Exp=0.5063]
100%|██████████| 10/10 [00:05<00:00,  3.15it/s, CE=1.795021e+00 H=1.793767e+00 dV_dx=-4.547715e-06 dV_dθ=-1.248671e-03 ||∇||=8.426382e-01 | Tr=0.5457 Te/Cur=0.5384 Te/Exp=0.5063]
100%|██████████| 10/10 [00:05<00:00,  1.74it/s, CE=1.795021e+00 H=1.793767e+00 dV_dx=-4.547715e-06 dV_dθ=-1.248671e-03 ||∇||=8.426382e-01 | Tr=0.5457 Te/Cur=0.5384 Te/Exp=0.5063]
[DEBUG] Using PrefetchDataLoader path (use_prefetch=True)
[DEBUG] First train batch device: cuda:0
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/10 [00:00<?, ?it/s]
 10%|█         | 1/10 [00:01<00:11,  1.33s/it]
 10%|█         | 1/10 [00:01<00:11,  1.33s/it, CE=2.250361e+00 H=2.250152e+00 dV_dx=-3.218481e-06 dV_dθ=-2.056898e-04 ||∇||=4.035110e-01 | Tr=0.2385]
 20%|██        | 2/10 [00:01<00:05,  1.58it/s, CE=2.250361e+00 H=2.250152e+00 dV_dx=-3.218481e-06 dV_dθ=-2.056898e-04 ||∇||=4.035110e-01 | Tr=0.2385]
 20%|██        | 2/10 [00:01<00:05,  1.58it/s, CE=2.196763e+00 H=2.196441e+00 dV_dx=4.771556e-07 dV_dθ=-3.222834e-04 ||∇||=4.416340e-01 | Tr=0.3095] 
 30%|███       | 3/10 [00:01<00:02,  2.44it/s, CE=2.196763e+00 H=2.196441e+00 dV_dx=4.771556e-07 dV_dθ=-3.222834e-04 ||∇||=4.416340e-01 | Tr=0.3095]
 30%|███       | 3/10 [00:01<00:02,  2.44it/s, CE=2.141088e+00 H=2.140580e+00 dV_dx=9.050248e-06 dV_dθ=-5.174121e-04 ||∇||=5.213079e-01 | Tr=0.3483]
 40%|████      | 4/10 [00:01<00:01,  3.24it/s, CE=2.141088e+00 H=2.140580e+00 dV_dx=9.050248e-06 dV_dθ=-5.174121e-04 ||∇||=5.213079e-01 | Tr=0.3483]
 40%|████      | 4/10 [00:01<00:01,  3.24it/s, CE=2.081699e+00 H=2.080965e+00 dV_dx=1.855423e-05 dV_dθ=-7.521757e-04 ||∇||=6.089848e-01 | Tr=0.4172]
 50%|█████     | 5/10 [00:01<00:01,  3.99it/s, CE=2.081699e+00 H=2.080965e+00 dV_dx=1.855423e-05 dV_dθ=-7.521757e-04 ||∇||=6.089848e-01 | Tr=0.4172]
 50%|█████     | 5/10 [00:02<00:01,  3.99it/s, CE=2.017774e+00 H=2.016796e+00 dV_dx=-1.890107e-06 dV_dθ=-9.764125e-04 ||∇||=6.842885e-01 | Tr=0.4535]
 60%|██████    | 6/10 [00:02<00:00,  4.65it/s, CE=2.017774e+00 H=2.016796e+00 dV_dx=-1.890107e-06 dV_dθ=-9.764125e-04 ||∇||=6.842885e-01 | Tr=0.4535]
 60%|██████    | 6/10 [00:02<00:00,  4.65it/s, CE=1.952008e+00 H=1.950840e+00 dV_dx=9.685596e-06 dV_dθ=-1.177371e-03 ||∇||=7.501480e-01 | Tr=0.4782] 
 70%|███████   | 7/10 [00:02<00:00,  5.29it/s, CE=1.952008e+00 H=1.950840e+00 dV_dx=9.685596e-06 dV_dθ=-1.177371e-03 ||∇||=7.501480e-01 | Tr=0.4782]
 70%|███████   | 7/10 [00:02<00:00,  5.29it/s, CE=1.885708e+00 H=1.884377e+00 dV_dx=6.366104e-06 dV_dθ=-1.336981e-03 ||∇||=8.025977e-01 | Tr=0.5141]
 80%|████████  | 8/10 [00:02<00:00,  5.77it/s, CE=1.885708e+00 H=1.884377e+00 dV_dx=6.366104e-06 dV_dθ=-1.336981e-03 ||∇||=8.025977e-01 | Tr=0.5141]
 80%|████████  | 8/10 [00:02<00:00,  5.77it/s, CE=1.820351e+00 H=1.818905e+00 dV_dx=1.640886e-06 dV_dθ=-1.448108e-03 ||∇||=8.439908e-01 | Tr=0.5369]
 90%|█████████ | 9/10 [00:02<00:00,  6.10it/s, CE=1.820351e+00 H=1.818905e+00 dV_dx=1.640886e-06 dV_dθ=-1.448108e-03 ||∇||=8.439908e-01 | Tr=0.5369]
 90%|█████████ | 9/10 [00:03<00:00,  6.10it/s, CE=1.756720e+00 H=1.755235e+00 dV_dx=-3.564186e-06 dV_dθ=-1.482116e-03 ||∇||=8.709105e-01 | Tr=0.5502 Te/Cur=0.5511 Te/Exp=0.5019]
100%|██████████| 10/10 [00:03<00:00,  2.08it/s, CE=1.756720e+00 H=1.755235e+00 dV_dx=-3.564186e-06 dV_dθ=-1.482116e-03 ||∇||=8.709105e-01 | Tr=0.5502 Te/Cur=0.5511 Te/Exp=0.5019]
100%|██████████| 10/10 [00:03<00:00,  2.72it/s, CE=1.756720e+00 H=1.755235e+00 dV_dx=-3.564186e-06 dV_dθ=-1.482116e-03 ||∇||=8.709105e-01 | Tr=0.5502 Te/Cur=0.5511 Te/Exp=0.5019]
[DEBUG] Using PrefetchDataLoader path (use_prefetch=True)
[DEBUG] First train batch device: cuda:0
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/10 [00:00<?, ?it/s]
 10%|█         | 1/10 [00:01<00:11,  1.33s/it]
 10%|█         | 1/10 [00:01<00:11,  1.33s/it, CE=2.260020e+00 H=2.259787e+00 dV_dx=-1.329131e-05 dV_dθ=-2.192875e-04 ||∇||=4.004581e-01 | Tr=0.1979]
 20%|██        | 2/10 [00:01<00:05,  1.59it/s, CE=2.260020e+00 H=2.259787e+00 dV_dx=-1.329131e-05 dV_dθ=-2.192875e-04 ||∇||=4.004581e-01 | Tr=0.1979]
 20%|██        | 2/10 [00:01<00:05,  1.59it/s, CE=2.207021e+00 H=2.206740e+00 dV_dx=-1.573191e-06 dV_dθ=-2.791800e-04 ||∇||=4.300547e-01 | Tr=0.2983]
 30%|███       | 3/10 [00:01<00:02,  2.46it/s, CE=2.207021e+00 H=2.206740e+00 dV_dx=-1.573191e-06 dV_dθ=-2.791800e-04 ||∇||=4.300547e-01 | Tr=0.2983]
 30%|███       | 3/10 [00:01<00:02,  2.46it/s, CE=2.152550e+00 H=2.152101e+00 dV_dx=-8.283514e-07 dV_dθ=-4.488757e-04 ||∇||=5.021841e-01 | Tr=0.3597]
 40%|████      | 4/10 [00:01<00:01,  3.32it/s, CE=2.152550e+00 H=2.152101e+00 dV_dx=-8.283514e-07 dV_dθ=-4.488757e-04 ||∇||=5.021841e-01 | Tr=0.3597]
 40%|████      | 4/10 [00:01<00:01,  3.32it/s, CE=2.094691e+00 H=2.094020e+00 dV_dx=2.254854e-06 dV_dθ=-6.732505e-04 ||∇||=5.832550e-01 | Tr=0.3963] 
 50%|█████     | 5/10 [00:01<00:01,  4.11it/s, CE=2.094691e+00 H=2.094020e+00 dV_dx=2.254854e-06 dV_dθ=-6.732505e-04 ||∇||=5.832550e-01 | Tr=0.3963]
 50%|█████     | 5/10 [00:02<00:01,  4.11it/s, CE=2.033903e+00 H=2.032995e+00 dV_dx=-1.879646e-05 dV_dθ=-8.891011e-04 ||∇||=6.592602e-01 | Tr=0.4316]
 60%|██████    | 6/10 [00:02<00:00,  4.77it/s, CE=2.033903e+00 H=2.032995e+00 dV_dx=-1.879646e-05 dV_dθ=-8.891011e-04 ||∇||=6.592602e-01 | Tr=0.4316]
 60%|██████    | 6/10 [00:02<00:00,  4.77it/s, CE=1.968604e+00 H=1.967482e+00 dV_dx=3.250817e-06 dV_dθ=-1.124913e-03 ||∇||=7.343410e-01 | Tr=0.4644] 
 70%|███████   | 7/10 [00:02<00:00,  5.35it/s, CE=1.968604e+00 H=1.967482e+00 dV_dx=3.250817e-06 dV_dθ=-1.124913e-03 ||∇||=7.343410e-01 | Tr=0.4644]
 70%|███████   | 7/10 [00:02<00:00,  5.35it/s, CE=1.901565e+00 H=1.900267e+00 dV_dx=9.542512e-06 dV_dθ=-1.307365e-03 ||∇||=7.916646e-01 | Tr=0.5092]
 80%|████████  | 8/10 [00:02<00:00,  5.81it/s, CE=1.901565e+00 H=1.900267e+00 dV_dx=9.542512e-06 dV_dθ=-1.307365e-03 ||∇||=7.916646e-01 | Tr=0.5092]
 80%|████████  | 8/10 [00:02<00:00,  5.81it/s, CE=1.833763e+00 H=1.832284e+00 dV_dx=-3.252446e-05 dV_dθ=-1.446451e-03 ||∇||=8.396550e-01 | Tr=0.5410]
 90%|█████████ | 9/10 [00:02<00:00,  6.10it/s, CE=1.833763e+00 H=1.832284e+00 dV_dx=-3.252446e-05 dV_dθ=-1.446451e-03 ||∇||=8.396550e-01 | Tr=0.5410]
 90%|█████████ | 9/10 [00:02<00:00,  6.10it/s, CE=1.766924e+00 H=1.765382e+00 dV_dx=2.966732e-05 dV_dθ=-1.571408e-03 ||∇||=8.821191e-01 | Tr=0.5618 Te/Cur=0.5667 Te/Exp=0.5221]
100%|██████████| 10/10 [00:02<00:00,  3.65it/s, CE=1.766924e+00 H=1.765382e+00 dV_dx=2.966732e-05 dV_dθ=-1.571408e-03 ||∇||=8.821191e-01 | Tr=0.5618 Te/Cur=0.5667 Te/Exp=0.5221]
100%|██████████| 10/10 [00:02<00:00,  3.35it/s, CE=1.766924e+00 H=1.765382e+00 dV_dx=2.966732e-05 dV_dθ=-1.571408e-03 ||∇||=8.821191e-01 | Tr=0.5618 Te/Cur=0.5667 Te/Exp=0.5221]
[DEBUG] Using PrefetchDataLoader path (use_prefetch=True)
[DEBUG] First train batch device: cuda:0
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/10 [00:00<?, ?it/s]
 10%|█         | 1/10 [00:03<00:35,  3.97s/it]
 10%|█         | 1/10 [00:04<00:35,  3.97s/it, CE=2.242626e+00 H=2.242360e+00 dV_dx=-2.699034e-06 dV_dθ=-2.633926e-04 ||∇||=4.442207e-01 | Tr=0.2529]
 20%|██        | 2/10 [00:04<00:13,  1.72s/it, CE=2.242626e+00 H=2.242360e+00 dV_dx=-2.699034e-06 dV_dθ=-2.633926e-04 ||∇||=4.442207e-01 | Tr=0.2529]
 20%|██        | 2/10 [00:04<00:13,  1.72s/it, CE=2.181713e+00 H=2.181334e+00 dV_dx=-1.786383e-05 dV_dθ=-3.615202e-04 ||∇||=4.854892e-01 | Tr=0.3384]
 30%|███       | 3/10 [00:04<00:07,  1.00s/it, CE=2.181713e+00 H=2.181334e+00 dV_dx=-1.786383e-05 dV_dθ=-3.615202e-04 ||∇||=4.854892e-01 | Tr=0.3384]
 30%|███       | 3/10 [00:04<00:07,  1.00s/it, CE=2.119166e+00 H=2.118605e+00 dV_dx=6.969570e-06 dV_dθ=-5.681791e-04 ||∇||=5.679932e-01 | Tr=0.3923] 
 40%|████      | 4/10 [00:04<00:03,  1.51it/s, CE=2.119166e+00 H=2.118605e+00 dV_dx=6.969570e-06 dV_dθ=-5.681791e-04 ||∇||=5.679932e-01 | Tr=0.3923]
 40%|████      | 4/10 [00:04<00:03,  1.51it/s, CE=2.053978e+00 H=2.053156e+00 dV_dx=2.426778e-06 dV_dθ=-8.247701e-04 ||∇||=6.646081e-01 | Tr=0.4455]
 50%|█████     | 5/10 [00:04<00:02,  2.10it/s, CE=2.053978e+00 H=2.053156e+00 dV_dx=2.426778e-06 dV_dθ=-8.247701e-04 ||∇||=6.646081e-01 | Tr=0.4455]
 50%|█████     | 5/10 [00:04<00:02,  2.10it/s, CE=1.984350e+00 H=1.983298e+00 dV_dx=1.321390e-05 dV_dθ=-1.066006e-03 ||∇||=7.458137e-01 | Tr=0.4936]
 60%|██████    | 6/10 [00:04<00:01,  2.75it/s, CE=1.984350e+00 H=1.983298e+00 dV_dx=1.321390e-05 dV_dθ=-1.066006e-03 ||∇||=7.458137e-01 | Tr=0.4936]
 60%|██████    | 6/10 [00:04<00:01,  2.75it/s, CE=1.912899e+00 H=1.911640e+00 dV_dx=2.175375e-05 dV_dθ=-1.280683e-03 ||∇||=8.185821e-01 | Tr=0.5198]
 70%|███████   | 7/10 [00:04<00:00,  3.45it/s, CE=1.912899e+00 H=1.911640e+00 dV_dx=2.175375e-05 dV_dθ=-1.280683e-03 ||∇||=8.185821e-01 | Tr=0.5198]
 70%|███████   | 7/10 [00:04<00:00,  3.45it/s, CE=1.841618e+00 H=1.840207e+00 dV_dx=-2.448495e-06 dV_dθ=-1.408191e-03 ||∇||=8.657741e-01 | Tr=0.5433]
 80%|████████  | 8/10 [00:04<00:00,  4.09it/s, CE=1.841618e+00 H=1.840207e+00 dV_dx=-2.448495e-06 dV_dθ=-1.408191e-03 ||∇||=8.657741e-01 | Tr=0.5433]
 80%|████████  | 8/10 [00:05<00:00,  4.09it/s, CE=1.772971e+00 H=1.771491e+00 dV_dx=-1.501047e-07 dV_dθ=-1.480496e-03 ||∇||=9.019789e-01 | Tr=0.5617]
 90%|█████████ | 9/10 [00:05<00:00,  4.69it/s, CE=1.772971e+00 H=1.771491e+00 dV_dx=-1.501047e-07 dV_dθ=-1.480496e-03 ||∇||=9.019789e-01 | Tr=0.5617]
 90%|█████████ | 9/10 [00:05<00:00,  4.69it/s, CE=1.707998e+00 H=1.706475e+00 dV_dx=-8.390702e-06 dV_dθ=-1.514551e-03 ||∇||=9.301475e-01 | Tr=0.5809 Te/Cur=0.5801 Te/Exp=0.5218]
100%|██████████| 10/10 [00:05<00:00,  3.16it/s, CE=1.707998e+00 H=1.706475e+00 dV_dx=-8.390702e-06 dV_dθ=-1.514551e-03 ||∇||=9.301475e-01 | Tr=0.5809 Te/Cur=0.5801 Te/Exp=0.5218]
100%|██████████| 10/10 [00:05<00:00,  1.76it/s, CE=1.707998e+00 H=1.706475e+00 dV_dx=-8.390702e-06 dV_dθ=-1.514551e-03 ||∇||=9.301475e-01 | Tr=0.5809 Te/Cur=0.5801 Te/Exp=0.5218]
[DEBUG] Using PrefetchDataLoader path (use_prefetch=True)
[DEBUG] First train batch device: cuda:0
    Found better architecture: (4, [432, 632, 144, 10]) with loss 1.707998
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/10 [00:00<?, ?it/s]
 10%|█         | 1/10 [00:03<00:35,  3.92s/it]
 10%|█         | 1/10 [00:04<00:35,  3.92s/it, CE=2.258557e+00 H=2.258335e+00 dV_dx=1.571605e-05 dV_dθ=-2.381509e-04 ||∇||=4.446761e-01 | Tr=0.2439]
 20%|██        | 2/10 [00:04<00:13,  1.70s/it, CE=2.258557e+00 H=2.258335e+00 dV_dx=1.571605e-05 dV_dθ=-2.381509e-04 ||∇||=4.446761e-01 | Tr=0.2439]
 20%|██        | 2/10 [00:04<00:13,  1.70s/it, CE=2.202605e+00 H=2.202323e+00 dV_dx=5.119798e-06 dV_dθ=-2.875935e-04 ||∇||=4.455727e-01 | Tr=0.3249]
 30%|███       | 3/10 [00:04<00:06,  1.01it/s, CE=2.202605e+00 H=2.202323e+00 dV_dx=5.119798e-06 dV_dθ=-2.875935e-04 ||∇||=4.455727e-01 | Tr=0.3249]
 30%|███       | 3/10 [00:04<00:06,  1.01it/s, CE=2.144736e+00 H=2.144283e+00 dV_dx=8.544443e-07 dV_dθ=-4.538246e-04 ||∇||=5.221717e-01 | Tr=0.3975]
 40%|████      | 4/10 [00:04<00:03,  1.53it/s, CE=2.144736e+00 H=2.144283e+00 dV_dx=8.544443e-07 dV_dθ=-4.538246e-04 ||∇||=5.221717e-01 | Tr=0.3975]
 40%|████      | 4/10 [00:04<00:03,  1.53it/s, CE=2.083390e+00 H=2.082666e+00 dV_dx=-3.248729e-05 dV_dθ=-6.917853e-04 ||∇||=6.101349e-01 | Tr=0.4352]
 50%|█████     | 5/10 [00:04<00:02,  2.12it/s, CE=2.083390e+00 H=2.082666e+00 dV_dx=-3.248729e-05 dV_dθ=-6.917853e-04 ||∇||=6.101349e-01 | Tr=0.4352]
 50%|█████     | 5/10 [00:04<00:02,  2.12it/s, CE=2.019204e+00 H=2.018246e+00 dV_dx=-2.381690e-05 dV_dθ=-9.340211e-04 ||∇||=6.917800e-01 | Tr=0.4627]
 60%|██████    | 6/10 [00:04<00:01,  2.78it/s, CE=2.019204e+00 H=2.018246e+00 dV_dx=-2.381690e-05 dV_dθ=-9.340211e-04 ||∇||=6.917800e-01 | Tr=0.4627]
 60%|██████    | 6/10 [00:04<00:01,  2.78it/s, CE=1.952129e+00 H=1.950922e+00 dV_dx=-1.420484e-05 dV_dθ=-1.192241e-03 ||∇||=7.709340e-01 | Tr=0.4978]
 70%|███████   | 7/10 [00:04<00:00,  3.45it/s, CE=1.952129e+00 H=1.950922e+00 dV_dx=-1.420484e-05 dV_dθ=-1.192241e-03 ||∇||=7.709340e-01 | Tr=0.4978]
 70%|███████   | 7/10 [00:04<00:00,  3.45it/s, CE=1.882733e+00 H=1.881316e+00 dV_dx=-1.588121e-05 dV_dθ=-1.401395e-03 ||∇||=8.383314e-01 | Tr=0.5258]
 80%|████████  | 8/10 [00:04<00:00,  4.10it/s, CE=1.882733e+00 H=1.881316e+00 dV_dx=-1.588121e-05 dV_dθ=-1.401395e-03 ||∇||=8.383314e-01 | Tr=0.5258]
 80%|████████  | 8/10 [00:05<00:00,  4.10it/s, CE=1.812230e+00 H=1.810697e+00 dV_dx=2.049823e-05 dV_dθ=-1.553374e-03 ||∇||=8.912407e-01 | Tr=0.5470] 
 90%|█████████ | 9/10 [00:05<00:00,  4.71it/s, CE=1.812230e+00 H=1.810697e+00 dV_dx=2.049823e-05 dV_dθ=-1.553374e-03 ||∇||=8.912407e-01 | Tr=0.5470]
 90%|█████████ | 9/10 [00:05<00:00,  4.71it/s, CE=1.742795e+00 H=1.741166e+00 dV_dx=-4.387877e-07 dV_dθ=-1.627692e-03 ||∇||=9.263846e-01 | Tr=0.5644 Te/Cur=0.5725 Te/Exp=0.5172]
100%|██████████| 10/10 [00:05<00:00,  3.17it/s, CE=1.742795e+00 H=1.741166e+00 dV_dx=-4.387877e-07 dV_dθ=-1.627692e-03 ||∇||=9.263846e-01 | Tr=0.5644 Te/Cur=0.5725 Te/Exp=0.5172]
100%|██████████| 10/10 [00:05<00:00,  1.78it/s, CE=1.742795e+00 H=1.741166e+00 dV_dx=-4.387877e-07 dV_dθ=-1.627692e-03 ||∇||=9.263846e-01 | Tr=0.5644 Te/Cur=0.5725 Te/Exp=0.5172]
[DEBUG] Using PrefetchDataLoader path (use_prefetch=True)
[DEBUG] First train batch device: cuda:0
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]
[DEBUG] PrefetchDataLoader initialized with device: cuda:0
[DEBUG] All available JAX devices: [CudaDevice(id=0)]

  0%|          | 0/10 [00:00<?, ?it/s]
 10%|█         | 1/10 [00:03<00:35,  3.91s/it]
 10%|█         | 1/10 [00:04<00:35,  3.91s/it, CE=2.259742e+00 H=2.259544e+00 dV_dx=-6.327758e-06 dV_dθ=-1.918607e-04 ||∇||=4.411468e-01 | Tr=0.2800]
 20%|██        | 2/10 [00:04<00:13,  1.70s/it, CE=2.259742e+00 H=2.259544e+00 dV_dx=-6.327758e-06 dV_dθ=-1.918607e-04 ||∇||=4.411468e-01 | Tr=0.2800]
 20%|██        | 2/10 [00:04<00:13,  1.70s/it, CE=2.204472e+00 H=2.204227e+00 dV_dx=-1.149095e-05 dV_dθ=-2.332129e-04 ||∇||=4.338525e-01 | Tr=0.3951]
 30%|███       | 3/10 [00:04<00:06,  1.01it/s, CE=2.204472e+00 H=2.204227e+00 dV_dx=-1.149095e-05 dV_dθ=-2.332129e-04 ||∇||=4.338525e-01 | Tr=0.3951]
 30%|███       | 3/10 [00:04<00:06,  1.01it/s, CE=2.149131e+00 H=2.148762e+00 dV_dx=1.552212e-05 dV_dθ=-3.838652e-04 ||∇||=5.080998e-01 | Tr=0.4416] 
 40%|████      | 4/10 [00:04<00:03,  1.53it/s, CE=2.149131e+00 H=2.148762e+00 dV_dx=1.552212e-05 dV_dθ=-3.838652e-04 ||∇||=5.080998e-01 | Tr=0.4416]
 40%|████      | 4/10 [00:04<00:03,  1.53it/s, CE=2.089431e+00 H=2.088834e+00 dV_dx=1.364265e-05 dV_dθ=-6.102532e-04 ||∇||=6.049059e-01 | Tr=0.4725]
 50%|█████     | 5/10 [00:04<00:02,  2.14it/s, CE=2.089431e+00 H=2.088834e+00 dV_dx=1.364265e-05 dV_dθ=-6.102532e-04 ||∇||=6.049059e-01 | Tr=0.4725]
 50%|█████     | 5/10 [00:04<00:02,  2.14it/s, CE=2.025311e+00 H=2.024491e+00 dV_dx=1.113673e-05 dV_dθ=-8.305873e-04 ||∇||=6.833592e-01 | Tr=0.4925]
 60%|██████    | 6/10 [00:04<00:01,  2.80it/s, CE=2.025311e+00 H=2.024491e+00 dV_dx=1.113673e-05 dV_dθ=-8.305873e-04 ||∇||=6.833592e-01 | Tr=0.4925]
